name,article_id
Director,zicom_private_limited_00000
Dyna-Mac Engineering Services Pte Ltd,dyna_mac_engineering_services_pte_ltd_00000
Joint Company Secretary,zicom_private_limited_00000
MTA,zicom_private_limited_00000
Nexus Sealand Trading Pte Ltd,nexus_sealand_trading_pte_ltd_00000
PDF,zicom_private_limited_00000
Sysmac,zicom_private_limited_00000
Zicom Group Limited,zicom_private_limited_00000
Zicom MedTacc Private Limited,zicom_private_limited_00000
