name,type,importance,sentiment_emb
UBS,ORGANIZATION,1.0,0.0
H&M,ORGANIZATION,0.1591882714508019,0.0
Sergio Ermotti,PERSON,0.12137213952266765,0.0
GIC,ORGANIZATION,0.09615354278683615,-100.0
Credit Suisse,ORGANIZATION,0.07117468683291989,0.0
Menon,PERSON,0.022753164654560894,100.0
UBS Asset Management,ORGANIZATION,0.014570944145018031,100.0
Analysts,PERSON,0.005018643879026797,0.0
