source,target,link_type,weight
Tong Eng Group,WINNER,ORGANIZATION,2
GuocoLand,WINNER,ORGANIZATION,2
GuocoLand,Tong Eng Group,ORGANIZATION,2
Fairview Developments Pte Ltd,WINNER,ORGANIZATION,2
Fairview Developments Pte Ltd,Tong Eng Group,ORGANIZATION,2
Fairview Developments Pte Ltd,GuocoLand,ORGANIZATION,2
