name,article_id
Perisai,perisai_capital_00001|perisai_capital_00004
Perisai Capital (L) Inc,perisai_capital_00001|perisai_capital_00002
Perisai Capital (L) Ltd,perisai_capital_00003
Perisai Petroleum,perisai_capital_00003
