source,target,link_type,article_id
FBP,Frasers Centrepoint,ORGANIZATION,frasers_00335|frasers_00339
FBP,Frasers Commercial Trust,ORGANIZATION,frasers_00335|frasers_00339
FBP,JV,ORGANIZATION,frasers_00339
FCOT,Frasers Centrepoint,ORGANIZATION,frasers_00335|frasers_00339
FCOT,Frasers Commercial Trust,ORGANIZATION,frasers_00335|frasers_00339
FCOT,JV,ORGANIZATION,frasers_00339
FLT,FSTREI,ORGANIZATION,frasers_00497
FLT,Frasers Centrepoint,ORGANIZATION,frasers_00138|frasers_00497
FLT,Frasers Property Australia,ORGANIZATION,frasers_00138
FLT,Mapletree Logistics Trust,ORGANIZATION,frasers_00497
FLT,OCBC,ORGANIZATION,frasers_00497
FLT,STI,ORGANIZATION,frasers_00497
FRASERS,Frasers Centrepoint,ORGANIZATION,frasers_00445
FSTREI,Frasers Centrepoint,ORGANIZATION,frasers_00497
FSTREI,Mapletree Logistics Trust,ORGANIZATION,frasers_00497
FSTREI,OCBC,ORGANIZATION,frasers_00497
FSTREI,STI,ORGANIZATION,frasers_00497
Far East Consortium,Frasers Centrepoint,ORGANIZATION,frasers_00114
Far East Consortium,New World Development,ORGANIZATION,frasers_00114
Far East Consortium,Parc Riviera,ORGANIZATION,frasers_00114
Far East Consortium,URA,ORGANIZATION,frasers_00114
Frasers,Frasers Centrepoint,ORGANIZATION,frasers_00443
Frasers Assets Co. Ltd.,Frasers Property Limited,ORGANIZATION,frasers_00460
Frasers Assets Co. Ltd.,Rojana Industrial Park Public Limited,ORGANIZATION,frasers_00460
Frasers Centrepoint,Frasers Commercial Trust,ORGANIZATION,frasers_00139|frasers_00335|frasers_00339
Frasers Centrepoint,Frasers Hospitality Trust,ORGANIZATION,frasers_00139
Frasers Centrepoint,Frasers Logistics & Industrial Trust,ORGANIZATION,frasers_00057|frasers_00139|frasers_00394
Frasers Centrepoint,Frasers Logistics and Industrial Trust,ORGANIZATION,frasers_00334
Frasers Centrepoint,Frasers Property,ORGANIZATION,frasers_00440
Frasers Centrepoint,Frasers Property Australia,ORGANIZATION,frasers_00138
Frasers Centrepoint,Frasers Property International,ORGANIZATION,frasers_00234
Frasers Centrepoint,Frasers Property Investments,ORGANIZATION,frasers_00262
Frasers Centrepoint,Geneba Properties NV,ORGANIZATION,frasers_00164
Frasers Centrepoint,Greater China Commercial Trust,ORGANIZATION,frasers_00057|frasers_00394
Frasers Centrepoint,Greater China Trust,ORGANIZATION,frasers_00334
Frasers Centrepoint,GuocoLand,ORGANIZATION,frasers_00331
Frasers Centrepoint,Head of Development,PERSON,frasers_00078
Frasers Centrepoint,Hi-P International,ORGANIZATION,frasers_00205
Frasers Centrepoint,Hoi Hup Realty,ORGANIZATION,frasers_00378
Frasers Centrepoint,Hong Leong,ORGANIZATION,frasers_00325
Frasers Centrepoint,JV,ORGANIZATION,frasers_00339|frasers_00391
Frasers Centrepoint,Jiak Kim,PERSON,frasers_00325
Frasers Centrepoint,Keppel Corp,ORGANIZATION,frasers_00394
Frasers Centrepoint,Kino Law and Raymond Law Ka Kui,PERSON,frasers_00390
Frasers Centrepoint,Lee,PERSON,frasers_00057
Frasers Centrepoint,Lippo Malls Indonesia Retail Trust,ORGANIZATION,frasers_00203|frasers_00205
Frasers Centrepoint,Mapletree,ORGANIZATION,frasers_00334|frasers_00394
Frasers Centrepoint,Mapletree Logistics Trust,ORGANIZATION,frasers_00203|frasers_00205|frasers_00497
Frasers Centrepoint,Microsoft,ORGANIZATION,frasers_00364|frasers_00405
Frasers Centrepoint,NPI,ORGANIZATION,frasers_00391
Frasers Centrepoint,New World Development,ORGANIZATION,frasers_00114
Frasers Centrepoint,Nicholas Mak,PERSON,frasers_00400
Frasers Centrepoint,Noble,ORGANIZATION,frasers_00127|frasers_00244|frasers_00358
Frasers Centrepoint,OCBC,ORGANIZATION,frasers_00264|frasers_00300|frasers_00334|frasers_00358|frasers_00497
Frasers Centrepoint,Parc Riviera,ORGANIZATION,frasers_00114
Frasers Centrepoint,Qingjian Realty,ORGANIZATION,frasers_00378
Frasers Centrepoint,REITs,ORGANIZATION,frasers_00334
Frasers Centrepoint,RETAIL,ORGANIZATION,frasers_00385
Frasers Centrepoint,ST Engineering Land Systems,ORGANIZATION,frasers_00127
Frasers Centrepoint,STI,ORGANIZATION,frasers_00497
Frasers Centrepoint,Securities,ORGANIZATION,frasers_00358
