source,target,link_type,article_id
SINGAPORE - Rail,TEL,ORGANIZATION,smrt_smrt_00802
SINGAPORE - Rail,Thomson,ORGANIZATION,smrt_smrt_00802
SM Ong: Welcome to the Blamed For MRT,SMRT,ORGANIZATION,smrt_smrt_00947
SM Ong: Welcome to the Blamed For MRT,Valentino,PERSON,smrt_smrt_00947
SMRT,Seah Moon Ming,PERSON,smrt_smrt_00012|smrt_smrt_00017|smrt_smrt_00400|smrt_smrt_00712|smrt_smrt_00921|smrt_smrt_01101|smrt_smrt_01102|smrt_smrt_01108|smrt_smrt_01128|smrt_smrt_01153
SMRT,Services,ORGANIZATION,smrt_smrt_01049
SMRT,Shorter EWL,ORGANIZATION,smrt_smrt_01116
SMRT,Siu Yow Wee,PERSON,smrt_smrt_00924
SMRT,Spate,PERSON,smrt_smrt_00116
SMRT,Staff,PERSON,smrt_smrt_00855
SMRT,Surprise passenger,PERSON,smrt_smrt_00002
SMRT,TEL,ORGANIZATION,smrt_smrt_00802|smrt_smrt_00807|smrt_smrt_00818
SMRT,THE BUSINESS TIMES,ORGANIZATION,smrt_smrt_01101
SMRT,TWE,ORGANIZATION,smrt_smrt_00506|smrt_smrt_00601
SMRT,Tan,PERSON,smrt_smrt_00033
SMRT,Tanah Merah,PERSON,smrt_smrt_00810|smrt_smrt_00813|smrt_smrt_00821
SMRT,Temasek Holdings,ORGANIZATION,smrt_smrt_01101
SMRT,Teo,PERSON,smrt_smrt_00803
SMRT,Thales,ORGANIZATION,smrt_smrt_00506
SMRT,The Land Transport Authority,ORGANIZATION,smrt_smrt_00903
SMRT,The Straits Times,ORGANIZATION,smrt_smrt_00103|smrt_smrt_00301|smrt_smrt_00323
SMRT,Thomson,ORGANIZATION,smrt_smrt_00802|smrt_smrt_00807|smrt_smrt_00818|smrt_smrt_00941
SMRT,Track Access Management Office,ORGANIZATION,smrt_smrt_00203|smrt_smrt_00803
SMRT,Transport Minister,PERSON,smrt_smrt_00712
SMRT,Uber,ORGANIZATION,smrt_smrt_01177
SMRT,Uma Venkatraman,PERSON,smrt_smrt_00318
SMRT,Valentino,PERSON,smrt_smrt_00947
SMRT,Volvo,ORGANIZATION,smrt_smrt_00033
SMRT,WeCare,ORGANIZATION,smrt_smrt_00709
SMRT,WeCare Shop,ORGANIZATION,smrt_smrt_00705
SMRT,William Tan Seng Koon,PERSON,smrt_smrt_00017
SMRT,Wong Lai Cheng,PERSON,smrt_smrt_00015
SMRT,World Bank,ORGANIZATION,smrt_smrt_01177
SMRT,Zachary Sebastian,PERSON,smrt_smrt_01230
SMRT,Zakaria Bin Mohamed Shariff,PERSON,smrt_smrt_01098
SMRT,Zulkifli Bin Marwi,PERSON,smrt_smrt_01098
Seah Moon Ming,THE BUSINESS TIMES,PERSON,smrt_smrt_01101
Seah Moon Ming,Temasek Holdings,PERSON,smrt_smrt_01101
Seah Moon Ming,Transport Minister,PERSON,smrt_smrt_00712
Seah Moon Ming,William Tan Seng Koon,PERSON,smrt_smrt_00017
TEL,Thomson,ORGANIZATION,smrt_smrt_00802|smrt_smrt_00807|smrt_smrt_00818
THE BUSINESS TIMES,Temasek Holdings,ORGANIZATION,smrt_smrt_01101
TWE,Thales,ORGANIZATION,smrt_smrt_00506
Tan,Volvo,PERSON,smrt_smrt_00033
Teo,Track Access Management Office,PERSON,smrt_smrt_00803
Transport Ministry,Workers' Party,ORGANIZATION,smrt_smrt_01088
Uber,World Bank,ORGANIZATION,smrt_smrt_01177
Zakaria Bin Mohamed Shariff,Zulkifli Bin Marwi,PERSON,smrt_smrt_01098
