level_0,index,topic_id,article_id,date,title,full_title,media,language,topic_score,article_score,href,thumbnail,abstract,text,sentiment_score,sentiment_magnitude,topic_sentiment_score,organization,person,topic_title
0,636,40,cdl_00707,2018-01-22,"DBS, CDL make it to Bloomberg's Gender-Equality Index","DBS, CDL make it to Bloomberg's Gender-Equality Index",The Straits Times,en,1.0,0.8134206219312602,https://www.straitstimes.com/business/companies-markets/dbs-cdl-included-in-bloombergs-gender-equality-index,"data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wCEAAkGBwgHBgkIBwgKCgkLDRYPDQwMDRsUFRAWIB0iIiAdHx8kKDQsJCYxJx8fLT0tMTU3Ojo6Iys/RD84QzQ5OjcBCgoKDQwNGg8PGjclHyU3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3N//AABEIAGQAZAMBIgACEQEDEQH/xAAbAAABBQEBAAAAAAAAAAAAAAAGAAMEBQcCAf/EAD4QAAEDAwIEBAMFBgMJAAAAAAECAwQABRESIRMxQVEGImGBB3GhFCMyQpEWQ7HB0vCC4fElNlJiY4OTstH/xAAaAQACAwEBAAAAAAAAAAAAAAACAwABBAUG/8QAJREAAgICAQQCAgMAAAAAAAAAAAECEQMSIQQxQVETIgXwMqGx/9oADAMBAAIRAxEAPwA0QKeSK4QNqeTThZw6PuTTATUp0fdGmRVlHgTtXWmvRXeKhRS3Lxdb7NL+xSWZK3QgLJaSkjBz3UO1MI+IFoV+4mj/AAJ/qoS+IP8AvCsZweCjc+9UcdtZI3HLfy1mlkkm6O3h6HDLFGTTtmoJ8dWnbLMwZ/6af6qdR41tS+TUv/xp/qrP4zJVjOAQasWI4GxGKtTk0SXQ4EzRo7qJbDclsKCHUhaQoYODTmim7SjTbIiezKR9KlEU7wceSSk0iMUClTxFKoUQk10881GZW9IcQ002kqW4tWEpHcnpXKazr4j3yNMvFv8ADTi1Nxy8lya4CMEflR+u59qjdItK3QfwrrAusVbttmMSm0qwotLCtJ9e1OA0JR7hEa8ZQI7BS2/LgqQ+0EhOAnSpvIB5/jx6UR3OT9jtkuVqCeCwteVHABCSRUjK42ScdZUOtXCE5LVDbmR1SkbqYS6krHzTnNS81lvhQRY3hc3B3gGaHw6H1I86FBWyQrO2o/8Ase9ae44lPyqQnsTJj0ozXx6R+0bgKv3SKoESWozfEdWhtvfzKG+fSrTx3Lb/AGkeGrm0gEe1VURmHIuENyaGlx2SoFC+S1EDSD7j61mf8md2M2umjr3ou7S41NQl1haXEK2ynp8x0q9Ya0tallQSe/Sq1Ea1Wm5yY0B5CFK0LUwNgg6ceXffOxq2W+ks+RAVnOc06LTRlSnW1haxdLdCjwY0qfFZfdbSG23HkhSzjoM71ZGs5TB/21KanNh1E1ltTetrOpoNIBSCex1bDrv1rQW0qZYZbcUVOJbSFKPNRA51cZ22vRgyQa+3s6NKmyo0qKxdFBfLoLVZ5M0gFTafID+ZZ2SPckVhU1KZV3JkPAZIL7ivzL5n9c1oPxKuqBFjQEOEO5MhaQOgBCc+5z7VlK1LRlSlZ1bnvQN2wqoJfD86PavGEecVrcixzlakedRBTjrz6e1E/wATfE6JVut8a1v6o03U46pOxKUnGg9t85HpVV8OY8SJco8qc22886AuOMoXpVqxyPI9e/8AKJ8VFM/tEj7PthvW5uD5lKOTt1OKFS8BuFKyDFIeixQt7hNiQAsnYZONz3xj6mtwkKUllOrAOkZwetYv4Mj267rk2q5OpaDzajHWVYId8uMdzgHbrk0WQJlwV4fmWS6qHGjpLTUlCwQ+yNjgg5zpz/rRRaiTIlOtQb8VymZF+fcYdQ6gADUlWRkdKoXZnDuSH1oDrbS0kNq5EbZFa3cfD9lmQYTqITLYZCkhKWdHFTy6c9wD7+tZ342ska0ssyGnRqluammgCOGnfPfP5aVHn7ezRlyPRY/R14wkpmXRNzhZEdwJS0ewSNj7ir223d1x5mFHbL8p7JSknZIHMk9qBbKkSpTUV99xEfUCdB3HyzWiyrcbDeIt2t7DZg8FLT2dy2oKzrwTvnlgdelXylS8B/JFO4qlL/V3Di3xW7uUIkILV4tSAlTPEynSQNKk9CFAc+4x0ohlsPNWFt2RgPxVAgjoknGPkM/ShBy5uRL5ClxnozcZUcMoQMBa0kk5UnoBsB70csyvtcQo4jSlK2WCCApJ5jn86OMLWwjIpwpNcFY26HUBacYP0r2sw8V+KWbFf5VuhOSX0NKGopAASojOnc74GN6VVcvQOsH5K9u3s+J5j06VIXHe4Y0AjLaz0Tk9NunfNB13jqamJafjCOsHljt3rW7e+pSyFE4CTWTeIZfFv8txQJPFIO2aCMGnyPydVspRjGkx+3zIrdwUpbbjLeU6tCzqBA77HnUeU0/cVu/YozjoDhWdCckA9/771DUyrQXgryE75IH6ijrwGh6Jb5SJDDiA+4262tSca0gKH8aa3SMitg1arXcI+Vrtykr1eRx3y4/XerJLyltcN9XEP4SSeR5Eb8xV9fpydSUg7gVQ2uZCXchEuS+G3xcoOoJGSfzKI22NZ9vtZ0MPUSjFRvsPh59gIdSXEKbToCS6caewqXd7PO8SWWGWFN8VlwgqdUeXLGwPpVzeLHYLfb1ynLtKQ6Va0MLcC+KU76EjnsR9d/R+yTGjFPBUCnUT5Ty/vFNTZM+XfFTfn97ARB8JXG3PcWSpko7tqJP1Aq18QXAyZkNPIMM5KCfLnlnHyoivUrMTCNyrZO/M0G2613a+XF5LMN7GnHEWnShv5qNVF1K2H0clvHfsiRHeW68M/hCBkfy/SiVPxEXBgot9ot7sq6t4ClO4DY2x3yr5bfOhxLP2LW0FBbqFlK9JyMjY4qhuyw3cm1p2Ck4PfNbcv1xKjsfl8an0kH6YxdGbxNuUmXOt8n7Q+srXpYVjJ7eleURQrtObYCW5biUjkNWaVYtzzXwv2EypiIrDz7iiEIbJPX2rK5wdEpx13H3qyvUD3NaJKMeTEcYkEqaWBkBWnrnnQxJtMWRNRGjF8jPmGrVgZ70TdKxKTbCL4dWCDMipmXaMXda8tFxRSEpHUeu3M1feLXosDwu6GZL703jpTGU45lRGoZ9ANOenaoglphxkwmUjygApGwTVTcoKrm8l2XMdASMIQ2lICR70EY27YyU0lUQZkKkunUX1k/8AMBVQ8SX3NWPKcq82d6K4tttJuyY9wnSmooTqU6VpAUf+Hl9af+IF1iT4Me32iKGoMLdDpb06jjGlPXHU564o+LFq6AxLa5QQnUSoYCdR2A7egq8tipdvZU20/so5wAMfWuPCVqauclz7QtxLTaBgtqwdR5fQGis+Frd0lTB/3E/00ygG6KaDdLi2/GiB9aGFSUr8oGQrORy9d61G0zC5cn7ZdFCSjhJVH4iNloI7cjvke1ZpebO1bGm5USTIU404lYCyk8jnoBRZNmBuZYrqwfuHyUkD1AOPbKqRkjzwacc+OQeu70CPc5jLDaUIQ6U8PGSk9R7Hb2odurRmuoUySlKOqhzo3v3h5iVe5cgzXWw6sK0pSMDyjNRkeF4GfvJMpf8AjSP5Vslk3ik0aup/L5c2JYWlX9gk0VtICFjJ7pr2jH9lbSfwmWO/35517SdInN+WRnykvM6eIHlEcsrOD8xRd4bkmRE4LbDaFQo5dKgjd9watyeuwHvmqyHDiJcWzKI+269KuIc6Tnp/lVghx2xyOLAuEVevyPMrOT7HGRzpLXFDouuQPULot1epyRrOVKJWoau5rwpuITkuyseq1Youk26TNjpbbbCAVAlx3KNON9k/i/UVGnWyQllhtlwuBAPE0rJU4rmSPQbCjsXTBRxc5v8AfPZPTWSabcflLSlC3HCOylHFGsViI8tpuKpobZ0qISc+/M1Hu8WMPuw41xByOrJJ7YGT7VLJRRrg3i2NMKKH4yX060YVjWBtnY/xplUm7hKiZcjAHV00Vhq93Z+K/ckoaajN6dKPu8pzywCep64qMiyS40ormgyG07BYXq0HmMjn054q7I0r4BVcye61949IWk9FKJzR1Zm3p3w/juLkJbMC5JU2VKxrSTgo+fm2+VMtwBKaUlt1h3IOAXAN/eoD7c4QGobkhjhsPcZpoKCipePTn6dsmh5YSpE7xu1c2vFUgRn3gh5DbiUhRAHlAON+6TVG3KuqVuNkyS43uQHVYq6bt9ykxFCQstPpUNOp9Ssp7Hc/Me9Toba4UVDUhkNFsEKUVZSruc//AGjukLfLB9iVKU0FPzJTKySdBcI6nvXlFAeCxqaUkpPLDiQP40qlkoHoLqszZ6vPIbTqQpXRSlYzjuM7VP8ACzKFlx5QysOJQCd9jzpUqrwGXDbi1h5RUdkggDl0rlDaeOCcnBOBnbnSpUARS2UB7xKlTgB+8cXjG2QFEfWmvC4S9cgp1KVkIKhqGdyRv9aVKjACbWeKEdCd/wBDXqlkStH5dJVj1/s0qVCWwbuGI3iQcEBJDiFbdzjP6/zp9CEseLVIQBpElQAO/PNe0qYCXnBSyUpQTj17HpXTgGDt10+2cUqVAEyC/Y4c2S86oKaIWRhrAB653HrSpUqIh//Z","SINGAPORE - Two Singapore-listed companies, DBS Group Holdings and City Developments Limited (CDL) have made it to the 2018 edition of Bloomberg's Gender-Equality Index (GEI). Launched on Monday (Jan 22), the reference index measures gender equality across internal company statistics, employee policies, ...","DBS, CDL make it to Bloomberg's Gender-Equality Index. SINGAPORE - Two Singapore-listed companies, DBS Group Holdings and City Developments Limited (CDL) have made it to the 2018 edition of Bloomberg's Gender-Equality Index (GEI). Launched on Monday (Jan 22), the reference index measures gender equality across internal company statistics, employee policies, ...",-0.10000000149011612,0.4000000059604645,-0.10000000149011612,DBS|City Developments Limited|Bloomberg|DBS|City Developments Limited|GEI,,"DBS, CDL make it to Bloomberg's Gender-Equality Index"
1,637,40,cdl_00708,2018-01-23,CDL receives global recognition for gender diversity and sustainability,CDL receives global recognition for gender diversity and sustainability,eco-business.com,en,1.0,0.7689969604863223,http://www.eco-business.com/press-releases/cdl-receives-global-recognition-for-gender-diversity-and-sustainability/,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAGQAAABkCAMAAABHPGVmAAABBVBMVEX///8AAADppxMrKyvf39/q6uqysrLJycnZ2dn39/cuLi4fJzfmpAyPZQB6fYHxrA/Dw8MmJCfw8PCHh4empqabm5slJSUcHBxKSkrT09NQUFBZWVmOjo49PT29vb1jY2NycnIRERG/iRA1NTXRkQD7tBSYbQnIjg6XnKMAEB2GYAsACR6empRQVVramgCgdA17WxtjQgAXDwAsMTm0fQBUOwaufg4GCxWCVgBdQwd3YEAUHCpvdHs+KgAzHgBzUABFNR9ALhIgFgAzKBiCfXaOdlCreySWbBt6XCs7MyeAaECheDGShnqHemuQayZrTiBpWUBxXk9JPy4jDwBeSy9dSCGIazaYg2VqAAAH3ElEQVRoge2a+3ecxhXH5woYGLoCCsPyHmAfWkmJUfRaW41lxU6UqE3tuq/8/39K7x3Qy40SS2J7Ts/x9wcvi4f5cOe+BlaMPaQY2rnx2XINSK0H53pYEqTlmJ+rujKfwGAsgqyZzv/wuzqeJ04ET7GDVELgHU5+T/5JG0TG0+wgeYmqX/lbvyl/BjyG7MkMxhrI6osbiq9FB3cYJ8BLcJ7BYMKbOi+vp1z9fPnX95c/rybd+pbib79WEDyHwZgNzh/1jP7ib9xUpeftqo/vj3fuQDzuPtXpn0D8n3ZZkADJNVkBM38DkA8B5g3A/nqxmF1l9SYg/k7AOMCbGbndn/ywEUtWu8wEOJ30M/s/fbsJyBWlP6yGif31S5iN7viVZGIO+8joFqiu24bV0h8XslwHzIF3K5zxe0/KuGl+8JrLdeePCvnRwc/zDqfsLkMm3flx+sJT70/8kS1RcNYXETus4HT/4uL8z47aH9knGRxqyKVQFAEYyt1fmDwdETL5yER1SpDF15jtydlCG6VEeuGPF8KLXTQFU8P/YDnzCuCMvLGQ2KJXy/Ey/kAy/q9VN8llg4zDCZV8hEjYGQ+Ca9OYoeKxV7vgulffXP1yNVtwhOyPCNnyu9Pjpsk5VrDUZsz09uDcFPW4kK2tyfoUSmz757N/C4Zr9s+cOVNYjwvZ8pc/ZiFWl+UvFMY7JwE25+8nY/YTbct7zElYTGKc/azzWID9ZcQQHnq8xCQ5X65Ny4XDvzMTG+Vk1M6Idqw8FsLL/dVHp4RcihLgiFJnTMjBP5rAVg2qrptIluj6d7ORe/zW4u1X2OP39vbmXCYtHh7td7oZj+uTgx0tD8P46GC9ohr59mRsSL9/XCnmYhjTueWHYzgYOU960jcYuUervregYzYC6b6mJNF2zUoO77qx84RW6CCzprA96bruVclqxI0O6dZ/kizkUu6iTGa1sB4947dmX72gLOlV1+l4GZ+9nNxQVnBfp8ut5atRLImPD2fXjz1L/66Wy+7g7WsVGc+EmFUVBTI/PZjcjbEhnLvt7zwVp20pngdhLGigVsHro1cr/17C+KsLtwzK1oifaUcvq6wqGZTp6Ul3G2gnpy9i1bQFH4OgFfLUiJRK3+x0S7Jia/v8RcBrqLNnL9Q9OU1b4ap9ezabLC72vIBDG42yTvdlyXQeo5/fpKWK5hXfAIIk7BQalakG0iDcDELLKg1Ioqe/4/hcjNo44ou+6Iu+6P9GjqyreTVip/1vhU3/ghOiDTJwowixYKGMGVOojN9KMIeP0SI5Mhp9JPRLwiYato8cn7difB52R2iSOUB78wYbH7EjbseA+xQpJIBhlTCGqwyA270u155Rg23IT9tmBAZBjAcgAT2gjtKM8XZB/ToEH7pGCjlyfCVuv9yFlAByFEhIptT0I4wdOWpDEExGHbEtGYSWeBqSatsiCuKRlMUFlpUq56zJ89piZZ7nmcbneTEWBPMwROHNh0Lgv0LoD32wye3q46TMcR8xflXozk2W8F4FBk4RMlMFQaDM0A4CSm87sPEIFVqO4wxJbWVBRnZn9B82OoN+taV1MGmIqcc7wjHp90CBl+lxOBK/xbpT2DpM47DogzKGqNRnnMw1klIjvDlGsVtkfTVpq5jxxDBwCguHRCyb9j2nMhKaoUyKqq/WOVEo2YSJX9Aaghk0BDLKO5ObzO2ritlCGwelrjEGzEsEBSbOmzP9i1rMwgoqO1C6Qkh6AdBE+FQJkSznTBcgsBBS6zXBOZGczGlwPJxQ/a2Q76i8hy6koYdTZaALZKEtQEhK8UwQvMKmq0u6yEzwLA6HDCGGFw1tiWV4Eb3L9vg1BOdrCYkAyPCeQxxnB1QGIpNmrQVCpo0n8Dq0LzGzG4hI8bp6sGRa5AhxcFnMsnUIUuXlNQQXj6zuLUIInxYKzeJzcBso51hmEIJuIEiGphnyBkId1ZojmHxSMEv04VbmheiXy7pjCdD/irS3JDC11SatdWtWMLdouSyLlsu2cFByCxlcItngk1BP3pLn+FBh8R6w+4qqdxEa6gp3qI81CIpKD82bOgShkqPQp3oFryFhiMkIU5wMTycx9xrkkB97B6ZSFjbO3vC4ydCiKKDlyYSBPuljQt8jvbQHhd5KIh7Vigx3phri6dVIWOJ6mY6aJBlaoNWg65koWjpj2EZCr4EjeiVBS1M4zMYztApZAhnekyHCom1rnuiB9DKELK5p+rxtKyY8NlRRIW5KK5plUt0Vd6XHOHZGw6kiW8Mn3ZQ+sobxzAr7HQEWAard1v+gNP6GVIkarec9IAF3tyibEm62prr22pzL0OT9hldxrgR9ybjUUvozFoH+9tiXOhivU/0XHFirpiLro95KqOSYlJ3Ddrjs98Vi+F49butyA7EpSakoQKirbUOFZc6ViUkd2I6kVXXoLqahnT9yq3cf4lAK8b6/MZ3euoZl1Hd03UCIqxO6fcxjxH2IDVUChUn5WgmCmHcgyZQPEDZ9XLTchyiQNSQ5xCmuyqcQ7E3PgJg3EAm21NW2gMT5FKKwlA+QFh71N0UISbjpKKkhHljhlJxO1fBTCKc3uhpSksseoXbY/SqEpOhx0d9zSU+PKSSZ7itc99F5Xac67hBbPOZhJYt6eSKu8pTntDWTldB7X57nacyyNE0bfGjFXTEexKn+UA8Uw/8AX/y+k7hrct4AAAAASUVORK5CYII=","City Developments Limited (CDL) has joined over 100 companies from ten sectors headquartered in 24 countries and regions in the inaugural sector-neutral 2018 Bloomberg Gender-Equality Index (GEI). Launched on 22 January 2018, the reference index measures gender equality across internal company statistics, ...","CDL receives global recognition for gender diversity and sustainability. City Developments Limited (CDL) has joined over 100 companies from ten sectors headquartered in 24 countries and regions in the inaugural sector-neutral 2018 Bloomberg Gender-Equality Index (GEI). Launched on 22 January 2018, the reference index measures gender equality across internal company statistics, ...",0.0,1.2000000476837158,-0.10000000149011612,City Developments Limited|City Developments Limited|Bloomberg,,"DBS, CDL make it to Bloomberg's Gender-Equality Index"
2,638,40,cdl_00857,2018-03-06,Champions of corporate gender equality,Champions of corporate gender equality,The Business Times,en,1.0,0.12411347517730499,http://www.businesstimes.com.sg/hub/leading-women/champions-of-corporate-gender-equality,"data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wCEAAkGBwgHBgkIBwgKCgkLDRYPDQwMDRsUFRAWIB0iIiAdHx8kKDQsJCYxJx8fLT0tMTU3Ojo6Iys/RD84QzQ5OjcBCgoKDQwNGg8PGjclHyU3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3N//AABEIAGQAZAMBIgACEQEDEQH/xAAcAAACAgMBAQAAAAAAAAAAAAAFBgAEAgMHAQj/xABCEAABAwMCBAQEAgcCDwAAAAABAgMEAAUREiEGEzFBIlFhcRQygZGhwQcVFiNCseGCkjRDUlRiY3JzorLC0dLw8f/EABoBAAMBAQEBAAAAAAAAAAAAAAECAwQABQb/xAAiEQACAgICAgMBAQAAAAAAAAAAAQIRAyESQQQxE1GBMgX/2gAMAwEAAhEDEQA/AHxIrYgbisE1sT296sSKhHjPvWQFRXzH3r0Uxx6BvWQFQV7XAON33a8zyASTJXt/aqszjIThQPUAVavQzeJxwr/CXM+niNYRinAUvA2zisFWz6uLahHfSLTbYWkeHp28qusRt+n41hFB1jGMEd/OijCNWMpwfPGRVYw0Z8meLkM3BTPLhSdur2f+EUxadqE8KJIhPauvM/6RRojarx9Hi+S7zSZq01KzqUSAKuE1m22+ROkq0sx2y4s98AdvWk+2cWXx2Ai/SmISbUt4JVGSFc5ponHM1ZwfUY6UA/S7xAp/RZIbqgylWZRx4VqGCE59OpHnjyqhM40bXwi5CS0v4l9r4coLICG06cKIV3JwfvU5Sd6KQjGnyOwK+c+9L/F3EirEmKzGZQ9MlrKW0rOwAxkn6lI+tEbI+qTZYElfzOR0FW+d8b1z3jO8xX+NYAaSJCLeQhwDBClk7pwdtsj6+WKecqiJjinKmdCss6e8tyLeIzDExCEu/uFlSFoVkDGe4I3Ht50VpJ4bv0a5cUutR0Jw1EKVOJb06l6kgjHkNI396aZErljNdBtx2dlSUqRyi8LJu09QIJEhzHnjVVFXxypcaFbGg7KkBWk7bYwO+1YT5a13aUQM5fV/zVlDujbFzYShpT0okoARjKQrr12z02rKrs97NOPxJXvQbsAnofeh3dkIksBCidvElWcHb2NNTDICVFJSe+c0vcS8Spt94RGfiFLRYQ4lScBScqPUdwMdqJQrkiXHASvUDg7d+lWhJ0Y4wjJe9hQX6TbIjMSE0w5NlvrCC8SEJSkJyo43J8QGB96YuHbnJnsOonoZEplQClRyS24k/KpOfYjHpSlOhB3h1U9Kk/ERH1hsFGsqC0pGB65wc+nanHhrTJiKU1nmOJCw2cDA8h9SfvQ5tTrozZMapvsIE1KrtvJdRqRnyII3B8jUqnJGZqtM+brtI576WnXOY5kuvKzupSjk/nWu4yoz8eOxHbLfLPU77Yoe6M6lhe5Pc5ohYG2ueZb62gWVJLbTmQXN99PsP5+lTekUW2dHsfENztnDCETrUpmI3Ec+AloBAcLaCrCkncZ0/N0JHrXLoDyg+hZVqWVblR6k9zXWeKL1EkcGvlSo6S804iO3rJXn5dgT1wo5yM4JrjjK+U6PQgiuTclsLSjI6R+j+RCjcXSI61aHnWzyjnZRHzJ9z1/s07cQ3Ji2xec/rOpQQhCE5UtR6ADuaQmmYHEPC0ORDkiPfLdsHQkpyrUVYJA3G+Qe31o4m6CSbXKuKmjOiqUlaEOABTpR4SM+ePpqo81GNdjzh8uRyS1YhTVONT3lPsusLU4V8t1JSoZ3GQfehLshxqT8Q2rS5r1oV5EHb+QruV6+FdlGVsqUlsNuJUUnSkEqSD5dT1rmH6QbdBtaIjcVKy7IVznFOYJScbgHyJVnHpSRXf2UzZJNcX0aOIrgm+ITdCpAeUoJU2D0HQD6fnW6DcpDDMaPF0/EOkNjJHh8z9qWbWELloQ4MoJ8QzjO9dVutrRIs9umWt1mG5bjzmi4rSjB6gq7e9cl0h5ZXrJVXr9XYw2VL9g+GU6+udAmOBiSHGx+4UseFYPdJ8IP0p5t9rbjTviG3VYGdCOyQR+NczFybufC7bTtwMflrSl7mErU9pyQEjqNwN/IU3cJ3lL8ZpTkhxZ+VSdWrHv5fSnxwclbXoTNiyxi5pPi+zK+aol0fSltzQtXMQU5wQevT1zUpgUApRVrQ4FHP7xsrKfTI7VKV4lfsms9Kj5p4niPwXXGHWElpCiEPADCx2IND0SG2Wo7fKGtK9XMydx5UZ/SJL5l75ajs2kYH3pd0KkYUySspG6UjpRgqD5GeWaXJhebNiFiOIidCkeJwkdCPy60MXZ7qt06bdKyTkfuj/PpWdryLnEcWCtCH21uADOEhYyT6V1p+SkFxeobkkGjJ0RWznyY8xkJW9HTFZBBXgjV9hVgq5ulJaS4pI/iOxFbrvKCkuEbgHVj2OavcMRId9Ky5IcbfCcL5ASC1vsdwc/b61CMuLs9ReVkbtun+A4amVcxtJCnD4k6upPlV++WKbxJaoDkdxpLjerUXlEZ6DsD5UYvHC8WzRGJTl4deQh3AakgalrJwNO3Tc7b+9XbS+EQ0JB8OSUgepqqkyefK8mJW72IMXgy5QX+a+5HKR3QpRP4ii99l67RCgKSfA73I3ASfv1pouclIjLPfFc5mTFSLoywAo4VpCAMqJPpQj/dneJK5RT9Jl8yVupIGkK17YGMnuo+ZOKYLNxNG4ZUZM5p95tWMIZAJ1AHHUgYoMm0S7ctP6waWy4U620K7pPeqd3KX4DoPVI2Hl61vWsLZ9LngsngzS7WvzYxSf0hcaSHS5a7a21EJPKSpoOHGe5z1qUkQ5R5CcEj61KxcmfIrDFqzDiuQZF9kPYyg4QlXY4rLhiCbrdG4hcLSMZU4ACoD09asXG0zWWi26Yy0/6Dh/MUycBQG7dGXJkJBceG+d8DsKWbpaJQVvY2WfhOPZ3Y5hPtFh/UHVPsBTyjn/K229MUocVznIV6m26K80tthQGrB7gHr9aP3C9yENr+EQ5IfA0oSFAJT6kmktdtuy1LddZQVKJUtSnBknuTRhHthnPpIFyJL5QvWMAjAUnfFDo8h2K6JEda2nEfIpJwR26+tPXC3CUq8OokXEoatg3JQvxPeg8h5mljjGPbYd9dj2XWYaMJOperC/4gD3FFJJituijLkzp0oSHH3XnlJ05zjCR2GNgPTpR6y3WbBh8lwJV5alEn8KpcP2qdcA65CDOGyEkurKevlsaNfs9ex/i4h9n/AOlPSJ8mYftE8IrkR1ppwuuDQ44SS3k+tdFsspDVyjxn4cOM7Ia5nPYSlJUOmM4ztv8AeuY3O1XOHGL78dohBB8LgPQ063R8fqO33JkDS0pCkKH8KVDBH94CoZFT0asU21s841t8WNeA82844pxBCg46VFJGMgZPTcGlO48sRl+IFWCACaauPYkm5Lts6Cyt0rZUlelYSMbEZyfU0sIsF1UdoTaT5rdT/wB63QyL4lFo9OP+0sfj/Dwt/YrNMSEpxylddsEVKbxw3ecbGCkeRfP/AI1Kh8aPFWZ/RqgstXWMqVLlABLpaRGRkKdVjI37DG/0rG+38W2Sm3MNakMoTzTq05UQDj2AIqvZEt2+6xTLkchtCyQpeyOnmft9at8SWWNMvUl5pZJdUHEkJ2OoA7ipL+ij/nQNRxeoJwmFt5Bf9K1S+KVPsqbXFIQoYUAvtWpiDFkvrQEOICApSlJIKQB1OfKsGbc3KURGbUQBklwgAeu1UskketcSPNxTDQ5JTGV1ZQ4Ep9egBobNksPhCI7AZQjGlIOcUTHD+tSlFwgg4wlPesIllaburLNxWluOtWFrWvSAPeltDJN6LVl4lRaYvw/wilq1FROoDNEP29T/AJiv++Kq3qBaBepTFrClxm0BSVNr5iSAkaiFat96GMwmpa1NxW1KGN1qGAmjbF4oJz+LkzYy2vhCkKGM6qNcN3H9YcDXmEU6nIKQ82O+nIV+RpV/Z8Folt0qPUjTR/gmfF4ciXeQ6pDj5aShplWxcOTkeo86Vux4qgzceIDb+GrG/wAhTqH0KSDnoRgj8KFt8ahZwmJv/vP6V4/Pi3ThmBbnWFB6Nh0lspKcaTkAA52yBj0oUxa41zUG47S2+WMrcIzt5AD/AN2p4PQk0nIOJ4uSescDH+t/pUqmvhWO7hXOc6YyO/qfWvKPITiGJTcddv5a4rSklIPiyd8e9DrGwiYqRGOWmmz0a2Ksg9T1+2KlSpIvL2EPgIjLIbaYShLw0rwTkjGrH4/agpWIEhhUZCUokKIU2c6U46Y3qVKMQMYYkRn4RLmnxLxk9Ov/AMpcvLLTsxMNbaShb2nX/En27VKlFAYahWWDGwtDRKyUpKlKOSFFWf5Vol2yLBabmxEqbWvSlSArKSCpXY/7IqVKC9gL9tgMSQStJGBnCfWqVws8KHl1DRWSk7OKJA3rypXL2M/RVsVujJDc8JVzvEoDUQBgUUctESMpb8YLaWhKz4VbKAGcEHsalSmvYprSvUhKikbj1qVKlEB//9k=","SINGAPORE-listed companies DBS Group Holdings and City Developments Limited have made it to the 2018 edition of Bloomberg's Gender Equality Index. The index measures gender equality across internal company statistics, employee policies, external community engagement and gender-conscious product offerings.","Champions of corporate gender equality. SINGAPORE-listed companies DBS Group Holdings and City Developments Limited have made it to the 2018 edition of Bloomberg's Gender Equality Index. The index measures gender equality across internal company statistics, employee policies, external community engagement and gender-conscious product offerings.",-0.20000000298023224,0.699999988079071,-0.10000000149011612,Champions|DBS|Bloomberg|City Developments Limited,,"DBS, CDL make it to Bloomberg's Gender-Equality Index"
