level_0,index,topic_id,article_id,date,title,full_title,media,language,topic_score,article_score,href,thumbnail,abstract,text,sentiment_score,sentiment_magnitude,topic_sentiment_score,organization,topic_title
0,0,0,trikomsel_00000,2017-05-29,BRIEF-Trikomsel Pte updates noteholders on restructuring process of ...,brief trikomsel pte updates noteholders idusfwn1iv010,Reuters,en,1.0,1.0,https://www.reuters.com/article/brief-trikomsel-pte-updates-noteholders-idUSFWN1IV010,,Trikomsel pte ltd updates holders of notes on restructuring process of trikomsel oke ... SG$115 million 5.25% senior fixed rate notes due 2016 of Trikomsel Pte.,brief trikomsel pte updates noteholders idusfwn1iv010. Trikomsel pte ltd updates holders of notes on restructuring process of trikomsel oke ... SG$115 million 5.25% senior fixed rate notes due 2016 of Trikomsel Pte.,0.10000000149011612,0.4000000059604645,0.10000000149011612,Trikomsel pte ltd|Trikomsel Pte,BRIEF-Trikomsel Pte updates noteholders on restructuring process of ...
1,1,0,trikomsel_00001,2017-07-28,BRIEF-Trikomsel Pte updates on winding up of co and Trikomsel ...,brief trikomsel pte updates on winding u idusfwn1kj06n,Reuters,en,1.0,0.8983957219251336,https://www.reuters.com/article/brief-trikomsel-pte-updates-on-winding-u-idUSFWN1KJ06N,,July 28 (Reuters) - Trikomsel: * Court ordered that the issuer and TSPL be wound up. * Refers to announcement relating to winding up of Trikomsel Pte Ltd and ...,brief trikomsel pte updates on winding u idusfwn1kj06n. July 28 (Reuters) - Trikomsel: * Court ordered that the issuer and TSPL be wound up. * Refers to announcement relating to winding up of Trikomsel Pte Ltd and ...,0.10000000149011612,0.6000000238418579,0.10000000149011612,Trikomsel|Court|Reuters|Trikomsel Pte Ltd,BRIEF-Trikomsel Pte updates noteholders on restructuring process of ...
2,2,-1,trikomsel_00004,2017-09-19,"Something old, something new from SIAS","Something old, something new from SIAS",THE BUSINESS TIMES,en,0.33762788935202726,0.680672268907563,https://www.businesstimes.com.sg/hub-projects/sias-investors-choice-awards-2017/something-old-something-new-from-sias,"data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wCEAAkGBwgHBgkIBwgKCgkLDRYPDQwMDRsUFRAWIB0iIiAdHx8kKDQsJCYxJx8fLT0tMTU3Ojo6Iys/RD84QzQ5OjcBCgoKDQwNGg8PGjclHyU3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3N//AABEIAGQAZAMBIgACEQEDEQH/xAAcAAEAAgIDAQAAAAAAAAAAAAAABgcFCAIDBAH/xABCEAABAwMBBQMIBQoHAQAAAAABAgMEAAURBgcSEyExQVGRFCJhcXJzgbEVNEKywSMkJjI1N1KCoeEzU2KSs9HxCP/EABkBAAIDAQAAAAAAAAAAAAAAAAAEAQIDBf/EACMRAAMAAgEFAAIDAAAAAAAAAAABAgMRMQQSITJBM3EFUWH/2gAMAwEAAhEDEQA/AKNpSlAClKUAKUpQApSlAClKUAKUpQApSlAClKUAKUpQApSlAClK5NoU4tKEJUpSjhKUjJJ7hQBxpWf1Xo+9aTlJZvMThpcGW3kHebX6ld/oPOsDigD5SlKAFKUoAUq39W7LEvG6zLA2sPm4BmJAaACCjhpUs5UeXPePXHLFVEtCm1qQsEKScEHsNGyWtHGlKUEClKUAKtDYfol2931q+TWiLbAXvIJH+K8P1QPQOp+A76jWzzTsTUV4cZnOqDTDXFLaDguecBjPYOfOtitMTY1qYbt2EMRUJwylIwE+gCrrG3PcVdpPRnb7ZYF+trsC6R0Px3MHdUOhHQjuNaw7ULJFsV/EOO2hp1IPEQ2MJI5bqgOzIJ8K2Eu+t7VAWW3JsKOrukvpSr/bnNUntpuNvvUy23GFPhyn+Gtl3ydxKiEggpyB61dayc7pUaq9S5/srOu9mHJfYefZjvOMsAF1xCCUt56bx6D4109K2YhaXtTdluTVljBm3XmHEwlCiQd4qBOc/wAJST41LeiqWzWc18rYa+7IbVfLq/MjyPopnIQiPEjpCCAACrs5k58KUdyDtZMtVT2rFpq53PzUqjsuOIJPLiK5J8VED41qQSVKJJyT1JrZXbaSNnk7BOC8yD6Rvitd7Mw3Jukdl9O82tWFJzjPKox8Fsj8nixXypZqq2sIj+WtjdcyEqA6K7PhiooOdXa0ZTSpbR3vw5Mdlh59hxtqQkqaWpOAsA4JFeerUGlDqbSdgUmYI6o8cgBTe8FbxHp9FV7frNKsU8wppbLoSF5bVkYNZRkVePprUNeTrs91l2ae3NgOFDyPBQ7QR2irJ0ZtBcuOqYse5xEcKQA02UArUh3PI+rs6cs5qqRWwOw/SceBYW9QSWgqfN3uCpQ5tNZxy9JwTnuxWjtyiilNkS2k7N5rcmbfrIyhcAhT8loLwpogFS1AHkU8s4ByM9MVVeK3PKEqSUqQFJIwUkZBHqrWW/abiNXbVEe3NuPmDIbEYNqCuSiSoebyP4YqsvuLWlPk47NtWW/Tsx+PerZGmW6bhLy1sha2vSM9U8+Y/wDDsnakw0WyKm2FBg8JPk/DOU8PHm49GMYrTtxtxlZQ6hSFjqlQwRWwOidWQbHpO2W11Mt51lnz1FIOCSVYBz0GcCpcOuAm1PJw2l7R5WltQt22G1xB5MhxZz0USrl4AUqAbUiNQ6o+kYXmNrjoSUu8iCMjsz6KUdmiHRae2393k33zP3hVFaVnBElMJ1CVJWrebVu80qx31eu2393k33zP3xWvmnv21F9v8DUYuAzLeyyoelH9VJbjBzgxFSUNvPDClN5BIO7nn0x8aj8GC7ouQyNR2mPLtlyZbWX+CV8LeyQnJGArAyU9ehHSrk2eptK4zrltLyHyhsSY7q97dUnOFjl0OT/aoH/9BXBDRtFkYwlKEqkuJHq3Ef0Cqm33VorinthMlNtYix4DDUAARUoBa3Tkbp5jB+NVRtNaL2skNAgFxlpOe7JIqxtFnOk7USefk4HzrGyNKO3vaDGkP22U9BbLBW8OTeAcqB7ehHSksHjKxrL6Ira66ccittLininzULH+o8s8+wkir8tOqdP2y0woMaYpDcdhDYSphwlOB0zu8/XVbaojeSSpTSWlttCWA0CCMpDwAwT1HLrX0FG6fMPUfa/tT2TXwVwttPZKdpWq4M/SzrMK5yUEut8YR0LbUpoqwoZIGeR6VF9JWqHb235NulmTFlhBQVAZTu72QfHurF6lKfoSVhP2E/a9Ir37G4b8h2S3KYeMIqQtJKSEnIWCQfWkeFEWo8sjPFUtIw204Dj2845lC8+IrMxPqrPu0/IVh9qIxKgpHQBwDxFZiJ9VZ92n5Ct59mZT6Ix12+sJ9gfM0r7dseUJz/APmaVFcl1wWftflR7hoOaxBeQ+6HG1lKDk7qVZJ+AqibLFWzPtkgqBS+pe6B1G7kGrllpCoryVAFJQQQRkHlUKvKIf0lb3H1r8oypLCE9PST6qW6d9yY7/ACGKcFqV52iQ6YvirG6+81GQ644gIClLKd0dSPjy8Kju0Rx/V9+guIZbZkCMtJO+TvBJyOzvUa9rXbXSHVJvUZoY3FsOEgjtBTg/1PjTNSn5EJbWPwS3SDamtL21twbq0M7qh3EE1Z8T6oz7tPyquNPc7NG/m+8azzeurQy2hsl47iQknhdoHrrm4odXWh+qSlbIbtYeQ7fOG0oKDKI7ZSPsq4mSPAisKA7unzO0fYFdWpn0SZUt9sqKHZaVpKuuC6Dzrlupwfyievcf+qbyLWkK4Xvb/wBOEpKliOlxAKTJjggoGCOKirnSlLfmoSlKQeQSMAVS0hICo2FA/nMfpn/NRV1H9Y+ukOq+DmL6VPtG0kmRHYdXcWm7gN/gRMZ4gyN7n2Y78Y7K8EZKkR2kqBBCEgg9hxWQ1BMcf1TG4m6riNO8yOacEYAPZXkV+sfXXVwqkt0/JzXSb1K8GIu/1lPsfiaUu/1lPsfiaVL5NFwWBJH5u77Bqv8AUI/SGz/z0pSvS+j/AGdH+Y/NH6Zl2gPOryqH6QQ/cO/NNfaU4zlL8RN9O/saN/N941EnB+UX7RpSk+j97Gs/pJ4rikFjB7Xmv+RNZNMZBT1V176UrXNyY9PwzomMIR5MoE5EqN196irj7fjSlc7qvg9i+lQXofpRB9y/8011qA3j66UrsRwcqTE3YfnCPYHzNKUrOuRieD//2Q==",... and Nam Cheong and even branching out to lend a hand to frazzled bond investors of Indonesia's mobile phone operator and Singapore-listed Trikomsel.,"Something old, something new from SIAS. ... and Nam Cheong and even branching out to lend a hand to frazzled bond investors of Indonesia's mobile phone operator and Singapore-listed Trikomsel.",0.0,0.0,0.0,Trikomsel,"Something old, something new from SIAS"
3,3,-2,trikomsel_00008,2018-02-19,Mobile Communication Product Distributors in Focus: Erajaya ...,item8609?,Indonesia Investments (press release),en,0.24963159445918065,0.5032679738562091,https://www.indonesia-investments.com/business/business-columns/mobile-communication-product-distributors-in-focus-erajaya-swasembada/item8609?,"data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wCEAAkGBwgHBgkIBwgKCgkLDRYPDQwMDRsUFRAWIB0iIiAdHx8kKDQsJCYxJx8fLT0tMTU3Ojo6Iys/RD84QzQ5OjcBCgoKDQwNGg8PGjclHyU3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3N//AABEIAGQAZAMBIgACEQEDEQH/xAAcAAABBAMBAAAAAAAAAAAAAAAGAAQFBwEDCAL/xAA9EAABAwMCBAMECAUCBwAAAAABAgMEAAUREiEGEzFBIlFhB3GRoRQyQlKBkrHBYnLR8PEj4RUWJDNDU4L/xAAaAQADAQEBAQAAAAAAAAAAAAACAwQBAAUG/8QAIhEAAgMAAgICAwEAAAAAAAAAAAECAxESMSFRBDITIkEF/9oADAMBAAIRAxEAPwC6+VjopX5jXjQNYTzF5Iz9avXOR5q/KaWoZyM491ccLlZH/cX8azyRj66/zUg4n1/KazrHr8DXHCLf3VkfvQt7R7rNsPCkmZb1q+kFaGkrwP8AT1KwVe/y9SKluIb7FsNnkXKUSW2U7JGxWrske81z9xLxrdr/ACCZshXIJ8MZolLSfw+123OaxsKKCbgvje8M3diPdbkuTFeWG1cxWpSCeigff19KutCFgYLhrlmFPdjSG3o6yhaCFoVpBwfx9avr2fcWniGG4zMSlE2OAVlP1XEnoofvQxfsKS9BeEq7uGlp/iOaRUn7wpldbvb7RFMm4ym2Gh0Kuqj5AdSfQUYseaV915/ClpP3/lVY332sN6ls8Pw+cfsvv7BXnhPX401sXtVkqeCbzEQpo/bY2KfwPWg5oNVyaLZCT9/5UqbwJ8a4RG5URzmsuDKVJSf7z6UqLUAOhikDVHv+1a/mSFtfQ228jDJaKgfQqzmjzg3j2LxIRFeAh3EdWFbhf8p7+79axSTDcGg1/CsE14Ac++Mfy/70ilz74+FEAU97bLk8/coVpCtLDaec5/EonA+AB+NV+1FYWskqOlG6gB7qsb25WN57/h1xi5W4XBGUhPVWrJGPnQtw9ZnHXFQmkSClbR5q3mQjCsHwjfekTlhTVHkQkyOwy14VAYPw60W+zCd9C4pioCgUOtuNK/lyCD8QPjUHI4WvMlSm2Icl3mDxuuLASDnrjPyqf4G4elt3+3NzYgS8x4nCFBSSkKzkY75wKxSDlDsvIbjPSubeLr3K4m4kecfdUmOl0tspHRDYVjb37k+ea6PAXgZKfhVHzuGYJu90gKbQZUMkpKHFbpJ1AqAweih3x1xjejteITRFSYJqitRHXWFOnWkggjoP6/706LCFAOJx4zsR386IrLw9bbsOSYdwUtAIMlay2EnyCT2qDlQV2m6v2x1etLfiQVd0/wCP0pGlfHAitF4uFshpYhS1NNE6tI8z/ilUMZKmMJ2JO52z6ftSof29m5H0DBaJc5YGScJHqaspjgthu1RXY7rke4taVJkoOSlYORt5A0CQHW0XJhxzRgKBOokAH1IBxVkouzsmzq+gKbccyBoZUTrT02VjbPTO1HNtAwSaDrhS8m72Zt6QUoltKUxKRnGl1BwrbyPUehFTGtH3h8ar/gMvwZr6ZDQYVMSp99hIylGgISkg9iQQCP4aGuNfa1crff5NvsbMPkRlctbrzalqUsdcYUAADt36VTCWoinDjLC3ZzTUmM40op8aFJ1bZGRjNVL/AMZuDF8U3JjLV9HAbZaCVEOK3z9UHfw7UITvanxZKSUpuKGM92Y6B8yDT3gu/v3iXMi3xxckOI5vOIHMBSQO34GlXR1aUfFnxlxf9CV25Xc3ZpTTbjKHk6nmlpOlrGepJ2J8sDzow4Tnx3XZEdLyC+yUlxPQgKGUn9fgaEVXKChhcKzpW6tRJcdc+z558zQFO4ruFh4vfnWZ5KVoQll0OJ1odA7Ee/8AT30qn7jvlP8ATEzplLiCPrJ+NV5xPcBaeJpSnIheMltJbUgpHhwEk5Pkai+HfbNEcYDfEUBbL46uxE6m1f8AyTkfE1LcS3jhviuxOuxJ8ZZigPBR2W2OpylQz2z06in2LlElolwmMbVxCtazFVy1rQnUpbKwpIz5kUB8aTmzxetxtWoIQEqOfPrUxceJ7Vb7emJAf+lyVAqUs4zv1NB7UJ6SXrhJJGvJAPepoLHrLbZasRPx9L7QWSnPQ5pVFQpXKaUlRUPFnp50qLyBiNXB/IkTQmeG1NrUMlwZAx3xVpx5UWI44uKI6mijk5W6EYwd/U74qmbXMXDWhxsJODnerl4fskafCZnT0JDryAtSGvCNxkZI3P8AfWsn9g6nFR8jNy7OQG5soP8AMCGFBjUAFaTg5P5ao7WpRypRUo9VE5JPrVrcamzLVdI8OS83NjtaVF0ANjA+qDsR238zVUsMOyVhthCluY2SKfT0TfJjkk/ZkdaNfZhb3Jd5edQvSlpkhWR11f4FC6LZM0jWhtB763kD96tv2NWsN2i4vyG0lS5IQlQUFApCEnY+8mjmuUcE1y4yTY4l2FaA46haEOnoofriqakNf9U8Soq/1Fbnvv1rpCe0w0y65jZttSs58hmua21K0J1HJwMml1VuO6MusU8w2pTkelNnVKQsONEgp6Edq9qUVuFCSdKeteXgAk99qdgkIeHbE7dnDL2SyygBwn7RJ6A+fSibiSOIFrbGQEpIAx7s/sKf8DRJLvCi47hRyXM6QlIBBO4UT1J+HShzim5SZkGAlxO6StEk9g4PCcfBVSyTckWVySgxtDdS0wOa3qUrxZH9+lKp6xcNi5wA86FJKToA3G2B/WsUQOkZaOFVO6VJdStBG46mrftyRa7Ihb5QkNNBOScdBQnwJbBOCJSifo7Xb7yqfcczHHXY8BokoxrUANsDYfPf8KQ5N+SyNO2KoAuKnUrg3GXghySkhRB6gqyP2oPsDUWRcEM3CUYsdaSC8EasbbbZH60R8YOYt3LCt1uBO3cDJpez1yHOU5Z7hbojzehT4eUnS51AxrG467HanVPINg/6EY/nUV6NF54Vm21kTW3UzLeU6vpDCMgDzUnO36etF3skuRYaXECNlyDrIPUqSnB+VSNgsD1qnJNom4iuE82DNBWNPctqHX55qUtlosVvu0pEGO5FlvBJW3uEAgk5SD06+6udvjCdVY9JniN1EWx3Fa1biK4en8JrnHcaUj6x2roHjaQP+UbsknxmG4ACep09qoSOypOXFDxHp6U9PVqJJLHhkoCE4pu4Mn061vcWNyeg61KXuyPWWDBMsEPy2uatv/1jOAPf0J99adhbPBjWnh6CnopLQSr1rSmwx5NxemyiHmg6vkx9PgQc+In7yiQfd+FeuG58dq0xFlWElsJPqR0xUgmYyIqFhwFKk5KgNs9T7jk0pjUzwUnJCCEgbbd6VaEPOOJ1Mo1I7K0KOfhWKw0nokeNZ7a3DiJ0ttJwPOgC5X1udcJHIGlSTyitecK3xlO3Spe7X4otnMXlLhQRge6gq3qQXw8VY2zjy32qXtHt/Dg42OTIjjt0BxllOfCCrHl2qKYEu3X4tW51xEht/lNrbIJOTgDy326164gkKud5eLavCPDnyA705ttxTAurdwSyh0tyC7oJ8KlZz/fuFWVxyB5PzbOd7aC208YpS0/FuocakJyB15aleo6oP44p1bLpJTJC5MkSEK6a1gKT5YV/WtFx42s15szlvkh6O7J0NuLKB4empQO9Bl+uCEXByLZ1FmJGOhPLcJ1Hzz3oPx8n1hjs4rd0u5udDnMFuawh1KU5PNbCtvPuPnVQcQNpiXWVHDfLCFnCM50g7gfOo623+6sqALqn29jocWQDjftTV1cmQpbrjmpwnJ26nvR11uLYq22M0sQ+sE2BC4hiu3NAXHSvKs9EnGyiO+Dg4os9qiw+i2yEHUhbbgCgchQ8J6/jVaqSpSiojdIyakm7u89aWbXKOpphwrYWo7oBGCn3d/jRtCkwv4HlqmwFQ+bh5v7C+jg8x5KFENg4cuNyuDqHluR4qF6l5x4snJAx3PnQdwLBdc4gQy0opZKdTrif/GB9r9vxq+4P0dERBjKQtnGy0kEK9c0L7DXRhq1tNNJbbJQhIwEpwAB8KVan7uwy4UF1sehNKsxG+Sn+J5zqWGI6AlKXl6VqGdWB2z2FD0iS41AWpBAJ/wAUqVTwPet8J56B1lRCHyDvyyc/CnaQEtIA7bfpSpVauj52XY1k/aHYAY+VZYSAkYHnWaVaY+zd9TBTsRjHyrMtRakIWjYlGT674pUq4w0zhoUCnqoYPrTQHC9vKlSrji8LBwtDRIsiWpM1oKbBXy3tOo5B3wPWtNwnSGOI240dwtMTXnOa2g4GUnYjyO9KlUq7K30yuLrfbobpMSiY42ht5SEoRjAAPrSpUqeI1n//2Q==","For example, Global Teleshop and Trikomsel Oke are considering to close those outlets that show no profit. However, despite the aggressive network expansion ...","item8609?. For example, Global Teleshop and Trikomsel Oke are considering to close those outlets that show no profit. However, despite the aggressive network expansion ...",0.0,0.30000001192092896,0.0,Global Teleshop|Trikomsel Oke,Mobile Communication Product Distributors in Focus: Erajaya ...
4,7,1,trikomsel_00025,2017-05-27,Consumer Electronics and Appliances in Indonesia 2017 Market ...,3370312,Digital Journal,en,0.16029622551361677,0.20168067226890754,http://www.digitaljournal.com/pr/3370312,,WiseGuyReports.Com Publish a New Market Research Report On - “Consumer Electronics and Appliances in Indonesia 2017 Market Expected to Grow at ...,3370312. WiseGuyReports.Com Publish a New Market Research Report On - “Consumer Electronics and Appliances in Indonesia 2017 Market Expected to Grow at ...,0.0,0.10000000149011612,0.10000000149011612,New Market Research Report On,Consumer Electronics and Appliances in Indonesia 2017 Market ...
5,8,1,trikomsel_00082,2017-09-13,Consumer Electronics and Appliances in Indonesia Market 2017 Top ...,consumer electronics and appliances in indonesia market 2017 top key players driver outlook growth supply demand analysis and research forecast report to 2022,Newshawk Time,en,0.16029622551361677,0.0038363171355498753,http://newshawktime.com/consumer-electronics-and-appliances-in-indonesia-market-2017-top-key-players-driver-outlook-growth-supply-demand-analysis-and-research-forecast-report-to-2022/,"data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wCEAAkGBwgHBgkIBwgKCgkLDRYPDQwMDRsUFRAWIB0iIiAdHx8kKDQsJCYxJx8fLT0tMTU3Ojo6Iys/RD84QzQ5OjcBCgoKDQwNGg8PGjclHyU3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3N//AABEIAGQAZAMBIgACEQEDEQH/xAAcAAACAgMBAQAAAAAAAAAAAAAABQQGAQIDBwj/xABFEAACAQMCAwQFCAgBDQAAAAABAgMABBEFIQYSMRMiQVEUMnGB0QcVYZGSk6GxIzNCUnKC0uHBFiQ1Q1Ric3R1hKKys//EABYBAQEBAAAAAAAAAAAAAAAAAAABAv/EABYRAQEBAAAAAAAAAAAAAAAAAAABEf/aAAwDAQACEQMRAD8A9xooooCiiigKKhavfpptjJcNgsBhE/ebwFVOXijU0cgGA7+Mf96C80VR4+LdRLYaO2P8hH+NTm4ouI2jDW8Tc/XBIqaLVRXOFzJEj4wWUHHltW+aozRWKKDNFYrNAVjPnSVOL+HJJxbprdiZjJ2QTthkvnHKPM58K8l+XTVNQsOJLKOxvZ7dJLYlhE+M4IoPcy6jqy/XWpmjHWRPtCvkD521RjvqmoH/ALqT416Pw1Lrc3C2kS2Ucd0G7X0iS5kcsv6Uge3x6/RQescaDmtrX/iH8qqFz+uf2msadqFxccGxtcStIYLpooy25VRGpA/E0TnJ5j4ipVRfTIIpwkjYbI2xTOdw80JHTbFL4beGa4XtEBOetTLnCTqo6LhRUWF/yicf67w1rVtp+lm0EDWUUp7WEs3MSwO+R5Cq7YfKvxXNqFvHNcWYieQKwW1A67edRvlnYf5W2v8A0yD83qirIUZXX1lOR7q0y9qn404hGcXkaH6IF/xFa8LcX6/qPGWl2N5qJktZpJBJEIY1DYicjcLnqAetUG411HXIPUZqf8nN8Z/lE0Ueckv/AMZKD6KHSiiig8FtrGaNbEGVexiv4bpiY2xjthsGxjPXbOcYPSnPG1xw1xPeJei4s5CsOVN1BKw5fEjkIwPrpEkNiPRS1wSi3MRAEuS0najKcuNhjfr12xnvUW2v8LNZxxwrxAYBAYAnajAjOCV/WdOlQRE0jQH/AFZ0R8YB5LC7bGTt4+PhTW3vBp9itvZalYQW0KswUaNdEIM94+tthifZmo1vrXC9qGFra67EGZGPZyhclDlTtJ4HpWLniTh0W7K0HEDIyuhVrohSrtzMDiToTvUUxtNSsrbhF7Y3sTTLeNKwAIwhRQDv7KcynuqfoqgCNp9N1Q26kRIgfBO4XO3vq9k5iT+EflVpBbty3Mf8QrpfSqkpeRgFDDJPtqGH5ZkPkRXDX3zbkZ6uD+dZUx1PT+FuLtSW4a+aaWG3SFyttkLy+GTjO7eHnS7VeAdKFkTo0sD3XMMLdwhUx49MnPlSrg92jhvSuztzgny/SLTu1huDMWhlmfkQ5ElwSijzOdh06+2tMomi8GaWlo7cRtYo4l5Ua0WEpyYHrF165zt7KtvC3B/DFtq0N/o1zz3FseYFI7cDcYIJVMjY+YpHHYy3diEt5ba+t1GCIbjtgmN+XbB28qmcIyHS7xzbrBDG6HPKGOTt5mqPTwdqKSJq0jLntovuz8aKDxRdS097iCDkYy+kxIsfKMK3ajv5/DHT9r1tqp+ln/M09g/IVJ0m5kn1LTzLJlnvIs77ZMg8Kew/J9q0MSxrf2I5QAcM/wDTUCSuF7+p99Wb/ILWf9us/tv/AE1q3AGrsMNe2ZHkXf8AporbR/8AQetf8ov5ird2R7JD20o7g8R5eyqnpkZi0nXomILJbBSR02YCriB+hUZ3CD8qBdIjdqAJ5f8Ax+FRdZWQxgCWVsEeC/Cus+bq79BhlVZZYnYMd+QAAZwOu5G30074fj+adHstPUs/o8QTnGAGPicZ881BUuFOYG4UllOX7pGM95asHEFmtxw3YW0c5jWd5ZrhVAJlIYKiH/dwc4rS902Z9ZfV2uEaNu4ISDzDu8vXp1FY9HWRHilleNCwkjkj3aJ8YJ8QQfLHXPmMUJNCsr/Q+Jbe4sbuWK3mlkeW3T1Nlyu30EgZq16nI3zjcHTmjiBmYDnBwPMbfT+VIItLura6F22oi/vA4EbywdmkKeOADufjvXLijtVsLWKDvFrhVPNvnY7n370FrhtNWkjDrfWmD5h/jRVK1fh9+2hJ9DYmIbsuD1NFVCqbSdO03UWjF2iS28ytE4BYd1/W+ncZGx8M4zmrPdTcloLoXkqGJk7QMUxLlcnlwc7EcuSBuR4bGg32mahDeTQyXUkzxvyvJ2g3OcdfGpzcO3YtEeS8ugGaMRK0uFkDDOVGfDYH2+NAwteKr0axHIXhFmDhlNzHuD4+tV0XXtMYg/ONt75l+NedpwivpgVoITB1Lczg/wDtTUcL2A/1A+8f+qg2tpo/QNe76kyRkKAevezTnV7W51Th0tphiEyzp2sj93KKnq82PNs4OBVfstMK6dqYXbCbbdNxVis7P0HTnliTmkmISRpJmVQoXOfLOT08qgqY0nXow00csHMBjEV0vOR8Pf5bUve616IbtfqR4CVx+GafS6JO2ZgbXs16t2ew9pzUSz12GwmDKhk5MgPFEFYeHdJ6fCqLnp7SnhrRzKrCV4OeQvkszEnck75ruI2Pn9mlxaS8s7S8F1fTJcxc4S5kBKddttq0WyXH6iL7sfCoGhRx/el2orJKVi5wuGyCw7p26fjQLBdsQx/dj4VzuLNo1XkRFJb93HhVENuDtRuWaY3drhzkc0rEgfVRUtL3U4R2fYwkLsOaM5xRVEex0iJ7m3EsQPNKoYNnccwGPqqXE9unI6adGGG4IPj9VWtNNUTpJznmEitjbB7w288+PspTHaYQbVBB9P8AO2P2/wC1YOoqBvbN9qmBtforlLa93pQaWVmG03UG5cBo849+aZyaes9qLW4QSRAhuRunNjGfqqTZWh+bLjA6oAaZFEz+0dh+wd6CrScMaYQWNmMKCSqkjmrEPBWl3ltHMkckayLzBeY5FWoIv7r/AHbfCsTtMkQ7Iyrg+AwPxoEq2Vvbww6dGrlrVeRSV2K9dz78VtHbJly+VjjxzMBnc9APpphaJJNO7y95mGC23gR8KlaiUhsLIdn3cyBioHrZGM+0VAji7K5u1tbZJEmJxyXAC8/8J8/bis3lkXSMqPVcHcVOsuW51aBETPrDPlkf2/Gn01qGvJRDgDOen11RU7svK6nljGFAoq5rFcAAAIf5D8aKBatvFzDu7gBwf5wMUnMaqSANhWaKDQqPKuciry9KKKB7ZRr813G37NTCoz7qKKDIUVzuVHZj20UUHCzQc7e+pfZxyL2UsavG5wysNqxRQSVgh08ctrEiZHXG/wBdd7FQJG2/ZoooJ4x+6KKKKD//2Q==",The Consumer Electronics and Appliances Market in Indonesia to grow at a CAGR of 10.21% by revenue during the period 2020. Consumer Electronics and ...,consumer electronics and appliances in indonesia market 2017 top key players driver outlook growth supply demand analysis and research forecast report to 2022. The Consumer Electronics and Appliances Market in Indonesia to grow at a CAGR of 10.21% by revenue during the period 2020. Consumer Electronics and ...,0.20000000298023224,0.699999988079071,0.10000000149011612,Consumer Electronics,Consumer Electronics and Appliances in Indonesia 2017 Market ...
